feature_id	start	end	chromosome
ENSG00000276974	54703952	54704235	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1
ENSG00000278325	54700593	54700905	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1
ENSG00000276930	54724479	54736536	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1
ENSG00000275288	54816438	54830737	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1
ENSG00000278755	54769814	54784135	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1
ENSG00000273522	54755023	54767371	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1
ENSG00000278726	54850439	54867235	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1
ENSG00000273929	54868959	54869065	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1
ENSG00000283747	54696604	54700905	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000283916	54703952	54704235	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000284051	54707916	54713453	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000283875	54724479	54736533	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000283910	54724496	54798302	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000284132	54738510	54753069	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000284497	54755039	54767385	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000284514	54769810	54784338	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000283919	54786371	54790334	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000284365	54803554	54814536	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000284426	54816487	54830797	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000283727	54832695	54848588	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000284295	54850462	54867223	CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1
ENSG00000284211	54696604	54700905	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284326	54703952	54704235	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284141	54707916	54713453	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000283823	54724488	54736506	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284322	54724505	54798268	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000283996	54738483	54753037	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284088	54755008	54767354	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284530	54769779	54784306	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000283974	54786338	54790301	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284509	54803507	54814530	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284177	54816481	54830792	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284408	54832690	54848582	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284063	54850452	54867238	CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1
ENSG00000284409	54696604	54700905	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284183	54703952	54704235	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284030	54707916	54713453	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284304	54724496	54798270	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284510	54738510	54753036	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000283763	54758593	54767076	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284401	54769779	54784308	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000283713	54786341	54790304	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284562	54803603	54814519	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284111	54816504	54830372	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000288357	54833142	54858873	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000283937	54861549	54875377	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284466	54877873	54894659	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284524	54896391	54896497	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000283750	54901684	54918869	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000284113	54933637	54940317	CHR_HSCHR19KIR_CA01-TB01_CTG3_1
ENSG00000283806	54696604	54700905	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000284164	54703952	54704235	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000284374	54707916	54713453	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000283966	54724479	54736502	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000283790	54738477	54753006	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000284533	54754977	54767325	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000284169	54788172	54790295	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000283902	54803584	54814500	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000284301	54816484	54830352	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000288487	54833122	54858674	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000288650	54876141	54890110	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000283968	54892652	54896615	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000283784	54908995	54919911	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000283889	54921895	54935763	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000288206	54938533	54964264	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000284120	54966899	54980727	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000284101	54983256	54988720	CHR_HSCHR19KIR_CA01-TB04_CTG3_1
ENSG00000284470	54696604	54700905	CHR_HSCHR19KIR_CA04_CTG3_1
ENSG00000284133	54703952	54704235	CHR_HSCHR19KIR_CA04_CTG3_1
ENSG00000283732	54707916	54713453	CHR_HSCHR19KIR_CA04_CTG3_1
ENSG00000284044	54738494	54753018	CHR_HSCHR19KIR_CA04_CTG3_1
ENSG00000284478	54754989	54767345	CHR_HSCHR19KIR_CA04_CTG3_1
ENSG00000283722	54769770	54786707	CHR_HSCHR19KIR_CA04_CTG3_1
ENSG00000284022	54788439	54788545	CHR_HSCHR19KIR_CA04_CTG3_1
ENSG00000284004	54793733	54810918	CHR_HSCHR19KIR_CA04_CTG3_1
ENSG00000276885	54832710	54847746	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000275786	54816499	54830812	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000273887	54738479	54753050	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000276450	54905329	54909244	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000275970	54873427	54889651	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000275629	54849620	54866390	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000277028	54724486	54736500	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000278495	54769810	54784323	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000277691	54786460	54798282	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000277375	54754958	54767824	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000275317	54803627	54814543	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000278063	54868122	54868228	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000276820	54813971	54828213	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000278306	54782354	54796789	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000275732	54847612	54858688	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000277835	54830630	54842447	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000276985	54945648	54961872	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000275795	54799171	54811528	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000275937	54770973	54780252	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000277885	54738243	54752150	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000276011	54754397	54768727	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000277552	54724203	54736221	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000278025	54977550	54981465	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000274465	54860636	54875223	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000276882	54921821	54938615	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000278116	54877311	54886807	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000275500	54888671	54903107	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000276327	54905478	54919948	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000274597	54940339	54940445	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1
ENSG00000275751	54786398	54798220	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000276858	54874219	54890443	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000275521	54906121	54910036	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000278710	54850408	54867186	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000278329	54754958	54767306	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000274108	54738481	54752986	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000277356	54769746	54783981	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000277750	54803572	54814476	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000276465	54832686	54848263	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000277392	54724479	54736494	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000278368	54816432	54830744	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000277567	54868910	54869016	CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000274714	54819131	54834528	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000277334	54892528	54896443	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000275237	54789912	54800893	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000276423	54802859	54817155	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000277725	54754632	54769000	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000274722	54836820	54853592	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000274480	54724486	54736514	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000274788	54709037	54713341	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000275452	54738501	54769226	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000274610	54771258	54784662	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000275269	54860626	54876850	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000273752	54855316	54855422	CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000273947	54738538	54753053	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000276779	54803599	54814548	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000273510	54769838	54784324	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000273526	54832771	54848624	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000275433	54726054	54736537	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000273738	54874290	54891462	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000278339	54755024	54767369	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000278079	54816470	54830813	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000277560	54786463	54790318	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000275416	54850500	54867258	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000275637	54906192	54910107	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000278140	54868982	54869088	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000276044	54833799	54844782	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000277078	54863003	54878657	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000275659	54814901	54878560	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000278345	54814919	54820584	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000275080	54798381	54812886	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000275289	54707916	54713453	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000273881	54700593	54700905	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000277940	54703952	54704235	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000278369	54738530	54753070	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000274707	54755098	54764695	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000278474	54880532	54897308	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000277596	54727609	54736462	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000275059	54783578	54795926	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000274563	54766539	54781397	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000276552	54899032	54899138	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000274861	54707916	54713453	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000274339	54700593	54700905	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000273775	54816442	54830745	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000278051	54786397	54790252	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000278850	54849551	54866326	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000273502	54724478	54736594	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000276218	54738484	54752990	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000277362	54803533	54814482	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000274912	54754924	54767305	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000276395	54832694	54847510	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000276310	54769748	54784069	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000276808	54703952	54704235	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000278190	54868050	54868156	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000273755	54707916	54713341	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000275407	54754722	54769049	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000278805	54814475	54828769	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000277345	54877376	54892982	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000276424	54895138	54911932	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000277070	54698377	54701106	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000276676	54782658	54797195	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000277376	54799680	54812030	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000276258	54738568	54752475	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000275946	54771241	54780725	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000274189	54848193	54859216	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000277176	54831023	54842954	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000276329	54861173	54875478	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000274724	54724448	54736134	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000277551	54913656	54913762	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1
ENSG00000274807	54832788	54848156	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000273575	54803379	54814527	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000278786	54786474	54798295	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000274948	54816448	54830767	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000274830	54738514	54753065	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000276004	54850300	54867064	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000277963	54707916	54713453	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000274556	54724447	54736132	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000273794	54769825	54784337	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000276324	54703952	54704235	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000277240	54700593	54700905	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000273955	54754987	54767361	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000275021	54868796	54868902	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1
ENSG00000275306	54905771	54920219	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000278403	54922093	54938887	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000275737	54738502	54752797	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000278481	54771247	54780763	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000277163	54782627	54797062	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000278086	54888943	54903379	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000277540	54837484	54858960	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000275037	54860882	54875495	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000278432	54703952	54704235	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000276731	54754688	54769216	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000277894	54700593	54700905	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000276279	54799416	54812309	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000276177	54877583	54887079	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000274394	54724479	54736497	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000273666	54707916	54713453	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000278691	54830903	54842719	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000275522	54814247	54828575	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000274623	54940611	54940717	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000273670	54700593	54700905	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000274476	54754923	54767817	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000277456	54703952	54704235	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000278606	54803296	54814484	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000276084	54724447	54736085	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000275351	54832726	54848250	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000277833	54769756	54784259	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000274402	54738465	54752989	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000275255	54786292	54798222	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000273528	54707916	54713453	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000275486	54816441	54830746	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000275083	54850406	54867200	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000278360	54703952	54704235	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000276139	54738560	54752721	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000274146	54802891	54817199	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000274545	54700593	54700905	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000278490	54724454	54736547	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000277076	54789863	54800933	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000275887	54771283	54784696	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000275546	54754663	54769262	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000276209	54819179	54834168	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000278288	54707923	54713345	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000278656	54836668	54853397	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000274771	54855129	54855235	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000273918	54703952	54704235	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000275593	54786351	54798281	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000274957	54832707	54848622	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000278614	54755019	54767464	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000278430	54803354	54814544	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000276307	54700593	54700905	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000273883	54707916	54713453	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000278821	54769815	54784318	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000278361	54850495	54867253	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000277175	54816466	54830808	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000274763	54724452	54736131	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000275623	54738461	54752744	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000277642	54868977	54869083	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000275422	54830833	54834726	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000275914	54754693	54769187	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000277185	54799454	54811769	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000278207	54814235	54828734	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000275848	54848033	54858928	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000275436	54771163	54780643	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000274920	54860886	54875194	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000277657	54782575	54796808	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000275513	54724485	54736502	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000274438	54738507	54752802	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000276254	54877174	54891588	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
ENSG00000274692	54769275	54783790	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000275062	54723963	54736023	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000277982	54877123	54893917	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000275008	54738018	54752516	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000275599	54843950	54858409	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000274283	54815911	54830525	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000277271	54707923	54712937	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000275247	54754487	54766832	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000277729	54785929	54797435	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000278304	54860710	54875253	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000276686	54832558	54842109	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000278201	54802913	54813989	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000278230	54895641	54895747	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000277251	54754680	54769221	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000278427	54802842	54817184	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000275253	54738498	54752702	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000275626	54835435	54852194	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000278271	54789822	54800920	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000276512	54707913	54713335	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000274254	54724478	54736626	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000274971	54771253	54784657	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000275731	54819083	54833565	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000284033	54724503	54752350	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000284225	54758126	54760236	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000283742	54771254	54780267	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000284217	54782674	54797009	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000284560	54799641	54813469	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000284528	54815973	54832763	CHR_HSCHR19KIR_HG2393_CTG3_1
